,relationship_precision,relationship_recall,relationship_quality,grouping_precision,grouping_recall,grouping_quality,global_precision,global_recall,global_quality,desc,matching,alignment,rank_top_k,min_keypoints,max_queuesize,min_area,same_class
65,0.9596477401415828,0.7074837467070496,0.8144950582124831,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_RHO,200,20,300,0.05,True
66,0.9639561143007986,0.6767880757856959,0.7952415832782584,1.0,1.0,1.0,1.0,1.0,1.0,vlfeat_sift_heq,BF,CV_MAGSAC,100,20,300,0.1,True
67,0.9658385770867318,0.6808105608862131,0.7986559956560263,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_MAGSAC,100,10,1000,0.05,True
68,0.9806845703177443,0.12072550516927957,0.21498557675891247,1.0,0.6694214876033058,0.801980198019802,1.0,0.8181818181818182,0.9,sila,BF,CV_RANSAC,100,50,500,0.5,True
69,0.9539677315231013,0.6570928419200457,0.7781772804070854,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_LMEDS,200,10,1000,0.1,True
70,0.9641939305952597,0.6525390035654771,0.7783278653145301,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_MAGSAC,100,10,500,0.1,True
71,0.9603663254622771,0.677324671581619,0.7943864955793585,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_RANSAC,100,10,1000,0.05,True
72,0.9620899351359086,0.7124142395681596,0.8186382332037587,1.0,1.0,1.0,1.0,1.0,1.0,cv_sift_heq,BF,CV_MAGSAC,200,10,1000,0.05,True
73,0.9580721937801322,0.6517816008469501,0.7757894912855944,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_RHO,200,20,300,0.1,True
74,0.9631382351115145,0.6743718866490325,0.7932938429933561,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_RHO,100,10,500,0.05,True
75,0.9761257237866724,0.4262395525398574,0.593373778933469,1.0,0.9510279352503247,0.9748993523542799,1.0,0.9752066115702479,0.9874476987447699,sila,BF,CV_RHO,100,50,1000,0.2,True
76,0.9641939305952597,0.6525390035654771,0.7783278653145301,1.0,1.0,1.0,1.0,1.0,1.0,cv_sift_heq,BF,CV_MAGSAC,100,10,300,0.1,True
77,0.9616686873737522,0.6180126458127917,0.7524598757906364,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_RHO,100,20,500,0.1,True
78,0.9558856401164483,0.7142425409593672,0.8175829809943799,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_LMEDS,200,20,300,0.05,True
79,0.9806845703177443,0.12072550516927957,0.21498557675891247,1.0,0.6694214876033058,0.801980198019802,1.0,0.8181818181818182,0.9,sila,BF,CV_RANSAC,100,50,1000,0.5,True
80,0.9580721937801322,0.6521662024712213,0.7760618623496393,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_RHO,200,10,1000,0.1,True
81,0.9608709719372198,0.6891626483506393,0.802645928666572,1.0,1.0,1.0,1.0,1.0,1.0,cv_sift_heq,BF,CV_MAGSAC,200,10,500,0.1,True
82,0.9899637325212038,0.35230531515340974,0.5196715001072952,1.0,0.934977119049245,0.9663960465937167,1.0,0.9669421487603306,0.9831932773109243,sila,BF,CV_RHO,100,100,500,0.1,True
83,0.965108973488416,0.7102082955153475,0.8182669775204648,1.0,1.0,1.0,1.0,1.0,1.0,vlfeat_sift_heq,BF,CV_MAGSAC,200,20,500,0.1,True
84,0.9577716727886055,0.6804466121286076,0.7956357170982132,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_LMEDS,100,10,500,0.05,True
85,0.9658385770867318,0.6808105608862131,0.7986559956560263,1.0,1.0,1.0,1.0,1.0,1.0,cv_sift_heq,BF,CV_MAGSAC,100,20,1000,0.05,True
86,0.9583650780915343,0.7115052020366497,0.8166882740856296,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_RANSAC,200,20,1000,0.05,True
87,0.9608642254369668,0.688477421425743,0.8021786456764981,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_MAGSAC,200,10,300,0.1,True
88,0.9658385770867318,0.6808105608862131,0.7986559956560263,1.0,1.0,1.0,1.0,1.0,1.0,cv_sift_heq,BF,CV_MAGSAC,100,20,300,0.05,True
89,0.9639561143007986,0.6767880757856959,0.7952415832782584,1.0,1.0,1.0,1.0,1.0,1.0,vlfeat_sift_heq,BF,CV_MAGSAC,100,10,1000,0.1,True
90,0.9639561143007986,0.6767880757856959,0.7952415832782584,1.0,1.0,1.0,1.0,1.0,1.0,vlfeat_sift_heq,BF,CV_MAGSAC,100,10,500,0.1,True
91,0.9641939305952597,0.6525390035654771,0.7783278653145301,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_MAGSAC,100,20,1000,0.1,True
92,0.9806845703177443,0.12055451212530585,0.2147144099920461,1.0,0.6694214876033058,0.801980198019802,1.0,0.8181818181818182,0.9,sila,BF,CV_RHO,100,50,1000,0.5,True
93,0.9586276073445701,0.6200582286683902,0.7530376501810984,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_RANSAC,100,5,500,0.1,True
94,0.9583650780915343,0.7115052020366497,0.8166882740856296,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_RANSAC,200,5,500,0.05,True
95,0.9636245792156366,0.6492636298643614,0.7758087493056135,1.0,1.0,1.0,1.0,1.0,1.0,vlfeat_sift_heq,BF,CV_MAGSAC,40,20,300,0.01,True
96,0.9566125602945623,0.6549963786280427,0.7775804013123917,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_RANSAC,200,10,1000,0.1,True
97,0.9641939305952597,0.6525390035654771,0.7783278653145301,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_MAGSAC,100,20,300,0.1,True
98,0.9580721937801322,0.6521662024712213,0.7760618623496393,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_RHO,200,10,500,0.1,True
99,0.9603663254622771,0.677324671581619,0.7943864955793585,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_RANSAC,100,5,1000,0.05,True
100,0.9620899351359086,0.7124142395681596,0.8186382332037587,1.0,1.0,1.0,1.0,1.0,1.0,cv_sift_heq,BF,CV_MAGSAC,200,10,500,0.05,True
101,0.9899637325212038,0.35335238361310023,0.520809719135262,1.0,0.934977119049245,0.9663960465937167,1.0,0.9669421487603306,0.9831932773109243,sila,BF,CV_RANSAC,100,100,500,0.1,True
102,0.9753387928838392,0.4264497641073582,0.593431863993566,1.0,0.9510279352503247,0.9748993523542799,1.0,0.9752066115702479,0.9874476987447699,sila,BF,CV_RANSAC,100,50,500,0.2,True
103,0.9657337789037646,0.7280919680500144,0.8302424366366734,1.0,1.0,1.0,1.0,1.0,1.0,vlfeat_sift_heq,BF,CV_MAGSAC,200,10,300,0.01,True
104,0.9641939305952597,0.6525390035654771,0.7783278653145301,1.0,1.0,1.0,1.0,1.0,1.0,cv_sift_heq,BF,CV_MAGSAC,100,20,500,0.1,True
105,0.9608709719372198,0.6891626483506393,0.802645928666572,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_MAGSAC,200,5,1000,0.1,True
106,0.9641939305952597,0.6525390035654771,0.7783278653145301,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_MAGSAC,100,20,500,0.1,True
107,0.9616686873737522,0.6180126458127917,0.7524598757906364,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_RHO,100,20,1000,0.1,True
108,0.9639561143007986,0.6767880757856959,0.7952415832782584,1.0,1.0,1.0,1.0,1.0,1.0,vlfeat_sift_heq,BF,CV_MAGSAC,100,10,300,0.1,True
109,0.9577716727886055,0.6804466121286076,0.7956357170982132,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_LMEDS,100,10,300,0.05,True
110,0.9596477401415828,0.7078683483313207,0.8147498731673497,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_RHO,200,10,1000,0.05,True
111,0.9641939305952597,0.6525390035654771,0.7783278653145301,1.0,1.0,1.0,1.0,1.0,1.0,cv_sift_heq,BF,CV_MAGSAC,100,20,300,0.1,True
112,0.9785861141133978,0.5293950275798983,0.6870889940820416,1.0,0.9510279352503247,0.9748993523542799,1.0,0.9752066115702479,0.9874476987447699,sila,BF,CV_RANSAC,100,50,500,0.1,True
113,0.9558856401164483,0.7146271425836381,0.8178348956169457,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_LMEDS,200,20,500,0.05,True
114,0.9883987506087394,0.3040907102639991,0.46509141806651066,1.0,0.9190629055392391,0.95782467879133,1.0,0.9586776859504132,0.9789029535864979,sila,BF,CV_RANSAC,100,100,500,0.2,True
115,0.9580721937801322,0.6517816008469501,0.7757894912855944,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_RHO,200,10,300,0.1,True
116,0.9586276073445701,0.6200582286683902,0.7530376501810984,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_RANSAC,100,20,1000,0.1,True
117,0.9642915046661169,0.7339973227013509,0.8335300466243241,1.0,1.0,1.0,1.0,1.0,1.0,vlfeat_sift_heq,BF,CV_MAGSAC,400,20,300,0.05,True
118,0.9636237209402448,0.7185537914491469,0.8232371115559971,1.0,1.0,1.0,1.0,1.0,1.0,vlfeat_sift_heq,BF,CV_MAGSAC,400,20,300,0.1,True
119,0.9608642254369668,0.688477421425743,0.8021786456764981,1.0,1.0,1.0,1.0,1.0,1.0,cv_sift_heq,BF,CV_MAGSAC,200,10,300,0.1,True
120,0.9558856401164483,0.7146271425836381,0.8178348956169457,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_LMEDS,200,20,1000,0.05,True
121,0.9608709719372198,0.6891626483506393,0.802645928666572,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_MAGSAC,200,10,1000,0.1,True
122,0.965108973488416,0.7102082955153475,0.8182669775204648,1.0,1.0,1.0,1.0,1.0,1.0,vlfeat_sift_heq,BF,CV_MAGSAC,200,20,1000,0.1,True
123,0.9616686873737522,0.6180126458127917,0.7524598757906364,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_RHO,100,20,300,0.1,True
