,relationship_precision,relationship_recall,relationship_quality,grouping_precision,grouping_recall,grouping_quality,global_precision,global_recall,global_quality,desc,matching,alignment,rank_top_k,min_keypoints,max_queuesize,min_area,same_class
43,0.881217451182394,0.6400798410364974,0.7415375403038003,0.8944700780400578,0.7865469217417972,0.8370441067090351,0.9241379310344827,0.8220858895705522,0.8701298701298702,vlfeat_sift_heq,BF,CV_MAGSAC,400,10,300,0.01,True
44,0.9102612052478658,0.5974194555267277,0.7213832050440889,0.924680553311068,0.7575817265189333,0.8328321908598838,0.9459134615384616,0.8047034764826176,0.8696132596685083,vlfeat_sift_heq,BF,CV_MAGSAC,100,20,1000,0.05,True
45,0.9104943861950586,0.5863730167444289,0.7133421957263995,0.924680553311068,0.7575817265189333,0.8328321908598838,0.9459134615384616,0.8047034764826176,0.8696132596685083,vlfeat_sift_heq,BF,CV_MAGSAC,100,20,1000,0.1,True
46,0.9104943861950586,0.5863730167444289,0.7133421957263995,0.924680553311068,0.7575817265189333,0.8328321908598838,0.9459134615384616,0.8047034764826176,0.8696132596685083,vlfeat_sift_heq,BF,CV_MAGSAC,100,5,500,0.1,True
47,0.9104943861950586,0.5863730167444289,0.7133421957263995,0.924680553311068,0.7575817265189333,0.8328321908598838,0.9459134615384616,0.8047034764826176,0.8696132596685083,vlfeat_sift_heq,BF,CV_MAGSAC,100,10,500,0.1,True
48,0.8916251718266806,0.6326814993794593,0.7401591310354951,0.9052793942268708,0.7804119524166439,0.8382209008047493,0.9313154831199069,0.8179959100204499,0.8709853021230267,vlfeat_sift_heq,BF,CV_MAGSAC,200,10,1000,0.05,True
49,0.8895669381071193,0.6345206792217196,0.7407036332598569,0.9037572585840674,0.7819456947479322,0.8384503284521713,0.9303135888501742,0.8190184049079755,0.871125611745514,vlfeat_sift_heq,BF,CV_MAGSAC,200,20,300,0.01,True
50,0.9058077484233659,0.5386725623440923,0.6755838445109803,0.922531468946681,0.7072114659319948,0.8006475359511196,0.9438902743142145,0.7740286298568507,0.850561797752809,vlfeat_sift_heq,BF,CV_MAGSAC,40,20,300,0.01,True
51,0.8938120994446066,0.6192689544070347,0.7316330911029835,0.9072838780851425,0.7786225863634741,0.8380437878581578,0.9334112149532711,0.8169734151329243,0.871319520174482,vlfeat_sift_heq,BF,CV_MAGSAC,200,20,500,0.1,True
52,0.9896708683473389,0.21422970068150876,0.3522166188031413,0.9925420168067227,0.38749635545124833,0.5573851015686716,0.9957983193277311,0.48466257668711654,0.6519944979367264,vlfeat_sift_heq,BF,CV_MAGSAC,100,100,500,0.2,True
53,0.9102612052478658,0.5974194555267277,0.7213832050440889,0.924680553311068,0.7575817265189333,0.8328321908598838,0.9459134615384616,0.8047034764826176,0.8696132596685083,vlfeat_sift_heq,BF,CV_MAGSAC,100,10,1000,0.05,True
54,0.9102612052478658,0.5974194555267277,0.7213832050440889,0.924680553311068,0.7575817265189333,0.8328321908598838,0.9459134615384616,0.8047034764826176,0.8696132596685083,vlfeat_sift_heq,BF,CV_MAGSAC,100,20,500,0.05,True
55,0.9712163416898791,0.10822896980023775,0.19475510800847776,0.9728412256267409,0.23506906269380046,0.3786454627784084,0.9805013927576601,0.35991820040899797,0.5265519820493643,vlfeat_sift_heq,BF,CV_MAGSAC,100,50,500,0.5,True
56,0.8791361826412628,0.6362186648364226,0.7382070928936663,0.8953542669968221,0.7775804281127269,0.832321735306417,0.925754060324826,0.8159509202453987,0.8673913043478261,vlfeat_sift_heq,BF,CV_MAGSAC,400,20,500,0.01,True
57,0.9080609041580605,0.5366203296917533,0.6745902561092547,0.9242127976190477,0.7067002184882321,0.800951834409835,0.945,0.7730061349693251,0.8503937007874016,vlfeat_sift_heq,BF,CV_MAGSAC,40,10,300,0.05,True
58,0.8916251718266806,0.6321246935262411,0.739777966576792,0.9052793942268708,0.7804119524166439,0.8382209008047493,0.9313154831199069,0.8179959100204499,0.8709853021230267,vlfeat_sift_heq,BF,CV_MAGSAC,200,10,300,0.05,True
59,0.8822200234223183,0.6376351343735108,0.7402474904223213,0.8958829703431341,0.7865469217417972,0.8376622358879464,0.9252013808975834,0.8220858895705522,0.8706009745533297,vlfeat_sift_heq,BF,CV_MAGSAC,400,20,300,0.05,True
60,0.8938120994446066,0.6192689544070347,0.7316330911029835,0.9072838780851425,0.7786225863634741,0.8380437878581578,0.9334112149532711,0.8169734151329243,0.871319520174482,vlfeat_sift_heq,BF,CV_MAGSAC,200,20,1000,0.1,True
61,0.8916251718266806,0.6327875184346176,0.7402316753966854,0.9052793942268708,0.7804119524166439,0.8382209008047493,0.9313154831199069,0.8179959100204499,0.8709853021230267,vlfeat_sift_heq,BF,CV_MAGSAC,200,5,500,0.05,True
62,0.9079609909673866,0.5282300962853508,0.6678948587537699,0.9242127976190477,0.7067002184882321,0.800951834409835,0.945,0.7730061349693251,0.8503937007874016,vlfeat_sift_heq,BF,CV_MAGSAC,40,10,300,0.1,True
63,0.8916251718266806,0.6326814993794593,0.7401591310354951,0.9052793942268708,0.7804119524166439,0.8382209008047493,0.9313154831199069,0.8179959100204499,0.8709853021230267,vlfeat_sift_heq,BF,CV_MAGSAC,200,20,1000,0.05,True
64,0.9746701670614715,0.3781599317195319,0.5449039079735863,0.9761141478095501,0.6043516590314044,0.7465092912220044,0.984984984984985,0.6707566462167689,0.7980535279805353,vlfeat_sift_heq,BF,CV_MAGSAC,100,50,500,0.2,True
